,trip_id,passenger_id,pickup_lat,pickup_long,dropoff_lat,dropoff_long,actual_pickup_time,pickup_time,drop_time,Trip purpose
24868,188542252,88e455ad3ab6913f905fd093a117cbd31eb4797cbee24d1c221022e467f3800e,6.906449794769287,79.94349670410156,6.914539813995361,79.85929870605469,2019-11-04 09:32:00,2019-11-04 09:15:00,2019-11-04 10:11:00,dining
24876,188542363,70506f3cd3be3578f407bcd3131c8c76de8f60a6b87aeb5cf6f6b76469b83dd8,6.927680015563965,79.86509704589844,6.884270191192627,79.88700103759766,2019-11-04 09:25:00,2019-11-04 09:16:00,2019-11-04 09:45:00,dining
24886,188542472,2e00b312b0a9681bef09f9085a4e918b8fceb0c0b1c043dc17c90beef5fa446c,6.889949798583984,79.86150360107422,6.893050193786621,79.85579681396484,2019-11-04 09:16:00,2019-11-04 09:16:00,2019-11-04 09:20:00,dining
24887,188542502,fe80489ae4af0b5eb325843265123f69136cd5b519ef1e72fb152cb3b0d8fa3e,6.892439842224121,79.8676986694336,6.8959197998046875,79.8550033569336,2019-11-04 09:24:00,2019-11-04 09:17:00,2019-11-04 09:32:00,dining
24911,188542694,578acadaf6616cb6d9da50ddde7d4719a80bb35fc7bc145ef8c0154fd7f59d46,6.909180164337158,79.85169982910156,6.874750137329102,79.86869812011719,2019-11-04 09:28:00,2019-11-04 09:18:00,2019-11-04 09:39:00,dining
24927,188542824,0e6b4aea81d9cd4ab9e9f4a4c30bde07136e7c3fc5f814bb64a1155402531edf,6.8354902267456055,79.88140106201172,6.871349811553955,79.88529968261719,2019-11-04 09:24:00,2019-11-04 09:19:00,2019-11-04 09:37:00,dining
24931,188542853,0ebe0891b0f1776620a3d148b75caeddccc1fc29fbb61101cc42b5ffa555f237,6.901669979095459,79.87940216064453,6.878170013427734,79.872802734375,2019-11-04 09:21:00,2019-11-04 09:19:00,2019-11-04 09:36:00,dining
24932,188542874,f99af142153410932cb01ec34c5b154f4a5653e2f5d2e74f9652bfa9828b4516,6.86821985244751,79.86519622802734,6.87598991394043,79.86289978027344,2019-11-04 09:21:00,2019-11-04 09:19:00,2019-11-04 09:25:00,dining
24947,188543018,d9381190f981d16a88149206249465bb181ce58d6359562dea944f4d477363e3,6.831089973449707,79.90560150146484,6.901919841766357,79.85279846191406,2019-11-04 09:28:00,2019-11-04 09:20:00,2019-11-04 10:03:00,dining
24954,188543110,7e61cb2b85b7902ad22b33cc4a9091ef55c164859987619f096c0f52e09f676d,6.906169891357422,79.87699890136719,6.9103899002075195,79.85009765625,2019-11-04 09:29:00,2019-11-04 09:20:00,2019-11-04 09:54:00,dining
24955,188543111,daef8b2a2b7f53d4bca462a359074522911e147e1e65aab632874d3548363d87,6.900420188903809,79.87920379638672,6.911290168762207,79.85169982910156,2019-11-04 09:30:00,2019-11-04 09:20:00,2019-11-04 09:47:00,dining
24956,188543117,9f9df1248228b6fb974d258a757b3bab8fcb7f091937af52ed5b442a378400ff,6.934840202331543,79.88980102539062,6.940849781036377,79.87830352783203,2019-11-04 09:25:00,2019-11-04 09:20:00,2019-11-04 09:34:00,dining
24978,188543364,4c1dd67faeb52fa28e5776f02728d9698ad2abfb493bfbc386f3cfbf4b154bf2,6.8951802253723145,79.86689758300781,6.893189907073975,79.85340118408203,2019-11-04 09:30:00,2019-11-04 09:22:00,2019-11-04 09:38:00,dining
24980,188543375,314feeec32121e1c9e97cbd98bbf8a49707dfabdb106ffba5b3bf2b916e1bd68,6.926630020141602,79.87680053710938,6.913010120391846,79.87049865722656,2019-11-04 09:30:00,2019-11-04 09:22:00,2019-11-04 09:41:00,dining
25000,188543512,eef1c19a73cd2646bb44902db150488583c7e861f69fed4f99270216b3578661,6.801249980926514,79.92160034179688,6.892580032348633,79.85350036621094,2019-11-04 09:28:00,2019-11-04 09:23:00,2019-11-04 10:02:00,dining
25003,188543544,83a14fb25b430e65fb82bfeb7d7f72cc24f7ef281c9ac18b2f4977f5cea5bcc0,6.936399936676025,79.84529876708984,6.864870071411133,79.8634033203125,2019-11-04 09:47:00,2019-11-04 09:23:00,2019-11-04 10:16:00,dining
25007,188543563,dd60e540cd862069af6b92bc33cd516b23872d7baa998e2556f586d1246e7a2b,6.915259838104248,79.89240264892578,6.908120155334473,79.84919738769531,2019-11-04 09:29:00,2019-11-04 09:23:00,2019-11-04 09:57:00,dining
25013,188543651,600e042e81948f30c3fe457ffd3e2884a2d1b65938a6271da9120b780d7f33f2,6.856339931488037,79.87239837646484,6.905449867248535,79.86280059814453,2019-11-04 09:27:00,2019-11-04 09:24:00,2019-11-04 09:47:00,dining
25015,188543677,58a510eea274fafaf6b20fdf17f7884c4c56892e7384e39b7feae9ec88e249ab,6.89955997467041,79.86859893798828,6.905250072479248,79.85169982910156,2019-11-04 09:28:00,2019-11-04 09:24:00,2019-11-04 09:38:00,dining
25020,188543725,c8008a989252ff55ac8aa9c86b9943e8fde44b0c2e76da5163872386f0a6a708,6.918019771575928,79.85919952392578,6.9079999923706055,79.85070037841797,2019-11-04 09:27:00,2019-11-04 09:24:00,2019-11-04 09:33:00,dining
25021,188543729,2dbdffeb2df018c7f24df4477325201a661fb83157712f2376efa0cb07f0d8c5,6.898680210113525,79.877197265625,6.909739971160889,79.8958969116211,2019-11-04 09:26:00,2019-11-04 09:24:00,2019-11-04 09:36:00,dining
25040,188543875,f24fdc4f2e96fcb03609b215b4abc6864fd4abddec9d70d843b3e6862eca73cb,6.932650089263916,79.84420013427734,6.866990089416504,79.85929870605469,2019-11-04 09:30:00,2019-11-04 09:25:00,2019-11-04 09:48:00,dining
25047,188544011,4576c63610f78d7738eb7250e4a085f09de88ba541cc84b097f286dbaf54779e,6.849009990692139,79.88790130615234,6.8707499504089355,79.88670349121094,2019-11-04 09:27:00,2019-11-04 09:26:00,2019-11-04 09:36:00,dining
25083,188544394,b596fe23b6b4bd3f7e538db7fb94883818710342011c0b202cf79c5c3083ef47,6.869120121002197,79.89019775390625,6.911809921264648,79.85150146484375,2019-11-04 09:34:00,2019-11-04 09:29:00,2019-11-04 09:55:00,dining
25086,188544418,7c61e0f6e3c8f50849b54a669549e29ace4bc75be65f5ae6eb9b6db151d16730,6.958360195159912,79.86139678955078,6.904600143432617,79.85189819335938,2019-11-04 09:35:00,2019-11-04 09:29:00,2019-11-04 09:58:00,dining
25088,188544435,890a3f67e3a1120eeb54761f159932903b0157e717ba0442f23291e1dec31a16,6.923329830169678,79.87650299072266,6.910160064697266,79.85209655761719,2019-11-04 09:47:00,2019-11-04 09:29:00,2019-11-04 09:47:00,dining
25099,188544597,f6726d4d77a73ac78445b35d74160240c7fa39e610a0ab85de41568af1d29933,6.862400054931641,79.87909698486328,6.912449836730957,79.84929656982422,2019-11-04 09:37:00,2019-11-04 09:30:00,2019-11-04 09:59:00,dining
25109,188544749,2e00b312b0a9681bef09f9085a4e918b8fceb0c0b1c043dc17c90beef5fa446c,6.880109786987305,79.85639953613281,6.877510070800781,79.85710144042969,2019-11-04 09:31:00,2019-11-04 09:31:00,2019-11-04 09:32:00,dining
25156,188545272,e87f2a327e369acd68c9fca50f35bcec6be148a372a9389f8135a3afbfb32e0e,6.914680004119873,79.8595962524414,6.869430065155029,79.86239624023438,2019-11-04 09:42:00,2019-11-04 09:47:00,2019-11-04 10:10:00,dining
25161,188545288,43ac8d2bd9cabd309100fc9b23e94d534ffb39f542bf39172bf9047509fb9df8,6.877960205078125,79.89620208740234,6.8790202140808105,79.85990142822266,2019-11-04 09:40:00,2019-11-04 09:34:00,2019-11-04 10:01:00,dining
25162,188545290,59b1ceb98a47ffee32835ab137bfdc3018d81ce1f7653ccd54bad7638af35ee7,6.875770092010498,79.88259887695312,6.8755598068237305,79.8656997680664,2019-11-04 09:41:00,2019-11-04 09:34:00,2019-11-04 09:51:00,dining
